2.0 0.8683193990053923 -0.19597917765789186 -0.1984949716578921 0.2165539942968584
3.0 0.797842357780743 0.2538949381890667 0.2517918461890667 0.45366908042444604
4.0 0.7613190997945085 0.4428988518829384 0.4411150018829382 0.5545969542690873
5.0 0.7412170280207055 0.5335310150571724 0.5319984590571725 0.6035280351518386
6.0 0.7290154278216847 0.5835273491983215 0.5821936371983218 0.6307322295889167
7.0 0.7210327311823361 0.6139221667092087 0.6127560607092088 0.6474928871175849
8.0 0.7155093246357942 0.6336552260524133 0.6326202504524132 0.6583682824136106
9.0 0.7115194087744405 0.6471608213506883 0.6462393333506884 0.6659242408396406
10.0 0.7085373551258729 0.6567574589477183 0.6559308617477182 0.6713248806462503
11.0 0.7062461810971952 0.6637724094739594 0.6630263974739594 0.6752549298474837
12.0 0.7044451826847267 1.6698866140745716 1.6456213340745713 1.1922381828832007
13.0 0.7030020747225483 0.6746395603807409 0.6739636423807411 0.6813463360299824
14.0 0.7018266770698429 0.6774045889387943 0.6768395369387941 0.6826658082511262
15.0 0.7008557541094027 0.6800281495077134 0.6794714419077135 0.6845909846289929
16.0 0.700043813664438 0.6804909765880272 0.6631445945880272 0.6399842222433104
17.0 0.6993574681248869 0.6665119011271976 0.6710082371671975 0.6657984306361541
18.0 0.698771713766472 0.6833892666315533 0.6662596070315532 0.6419357419814015
19.0 0.6982675267600542 0.6687690038117067 0.6733461638917069 0.6670571664725474
20.0 0.697830222000468 0.6696219847872968 0.6742327617872972 0.6675316138869403
21.0 0.697448273735445 0.6702704572575655 0.6749162814575658 0.6679022383662451
22.0 0.6971126384053523 0.6708801565785434 0.6755529221785435 0.6682388615817495
23.0 0.6968146799412365 1.1994047276291462 1.1805355876291461 0.9336499234510701
24.0 0.6965505977635744 0.6723681043775085 0.6770649499775088 0.669053306188195
25.0 0.6963160800208836 0.9931059431197209 0.9804759591197212 0.8314076858497499
26.0 0.696104672363044 0.8920403229840765 0.8832641349840764 0.783499095058234
27.0 0.6959148244363607 0.8349346020203305 0.8285356820203305 0.7569870232308081
28.0 0.6957432208357188 0.7993412848909953 0.7944842188909953 0.7406463852662476
29.0 0.6955875689788926 0.7755901407674224 0.7717830727674224 0.7298177405139326
30.0 0.6954459185655457 0.7589267940108435 0.7558645440108438 0.7222576168712006
